"Chromosome","Strand","Bin","Allele","Clone"
"4",1,192,"A",2
"4",1,193,"A",2
"4",1,194,"A",2
"4",1,195,"A",2
"4",1,196,"A",2
"4",1,197,"A",2
"4",1,198,"A",2
"4",1,199,"A",2
"4",1,200,"A",2
"4",1,201,"A",2
"4",1,202,"A",2
"4",1,203,"A",2
"4",1,204,"A",2
"4",1,205,"A",2
"4",1,206,"A",2
"4",1,207,"A",2
"4",1,208,"A",2
"4",1,209,"A",2
"4",1,210,"A",2
"4",1,211,"A",2
"4",1,212,"A",2
"4",1,213,"A",2
"4",1,214,"A",2
"4",1,215,"A",2
"4",1,216,"A",2
"4",1,217,"A",2
"4",1,218,"A",2
"4",1,219,"A",2
"4",1,220,"A",2
"4",1,221,"A",2
"4",1,222,"A",2
"4",1,223,"A",2
"4",1,224,"A",2
"4",1,225,"A",2
"4",1,226,"A",2
"4",1,227,"A",2
"4",1,228,"A",2
"4",1,229,"A",2
"4",1,230,"A",2
"4",1,231,"A",2
"4",1,232,"A",2
"4",1,233,"A",2
"4",1,234,"A",2
"4",1,235,"A",2
"4",1,236,"A",2
"4",1,237,"A",2
"4",1,238,"A",2
"4",1,239,"A",2
"4",1,240,"A",2
"4",1,241,"A",2
"4",1,242,"A",2
"4",1,243,"A",2
"4",1,244,"A",2
"4",1,245,"A",2
"4",1,246,"A",2
"4",1,247,"A",2
"4",1,248,"A",2
"4",1,249,"A",2
"4",1,250,"A",2
"4",1,251,"A",2
"4",1,252,"A",2
"4",1,253,"A",2
"4",1,254,"A",2
"4",1,255,"A",2
"4",1,256,"A",2
"4",1,257,"A",2
"4",1,258,"A",2
"4",1,259,"A",2
"4",1,260,"A",2
"4",1,261,"A",2
"4",1,262,"A",2
"4",1,263,"A",2
"4",1,264,"A",2
"4",1,265,"A",2
"4",1,266,"A",2
"4",1,267,"A",2
"4",1,268,"A",2
"4",1,269,"A",2
"4",1,270,"A",2
"4",1,271,"A",2
"4",1,272,"A",2
"4",1,273,"A",2
"4",1,274,"A",2
"4",1,275,"A",2
"4",1,276,"A",2
"4",1,277,"A",2
"4",1,278,"A",2
"4",1,279,"A",2
"4",1,280,"A",2
"4",1,281,"A",2
"4",1,282,"A",2
"4",1,283,"A",2
"4",1,284,"A",2
"4",1,285,"A",2
"4",1,286,"A",2
"4",1,287,"A",2
"4",1,288,"A",2
"4",1,289,"A",2
"4",1,290,"A",2
"4",1,291,"A",2
"4",1,292,"A",2
"4",1,293,"A",2
"4",1,294,"A",2
"4",1,295,"A",2
"4",1,296,"A",2
"4",1,297,"A",2
"4",1,298,"A",2
"4",1,299,"A",2
"4",1,300,"A",2
"4",1,301,"A",2
"4",1,302,"A",2
"4",1,303,"A",2
"4",1,304,"A",2
"4",1,305,"A",2
"4",1,306,"A",2
"4",1,307,"A",2
"4",1,308,"A",2
"4",1,309,"A",2
"4",1,310,"A",2
"4",1,311,"A",2
"4",1,312,"A",2
"4",1,313,"A",2
"4",1,314,"A",2
"4",1,315,"A",2
"4",1,316,"A",2
"4",1,317,"A",2
"4",1,318,"A",2
"4",1,319,"A",2
"4",1,320,"A",2
"4",1,321,"A",2
"4",1,322,"A",2
"4",1,323,"A",2
"4",1,324,"A",2
"4",1,325,"A",2
"4",1,326,"A",2
"4",1,327,"A",2
"4",1,328,"A",2
"4",1,329,"A",2
"4",1,330,"A",2
"4",1,331,"A",2
"4",1,332,"A",2
"4",1,333,"A",2
"4",1,334,"A",2
"4",1,335,"A",2
"4",1,336,"A",2
"4",1,337,"A",2
"4",1,338,"A",2
"4",1,339,"A",2
"4",1,340,"A",2
"4",1,341,"A",2
"4",1,342,"A",2
"4",1,343,"A",2
"4",1,344,"A",2
"4",1,345,"A",2
"4",1,346,"A",2
"4",1,347,"A",2
"4",1,348,"A",2
"4",1,349,"A",2
"4",1,350,"A",2
"4",1,351,"A",2
"4",1,352,"A",2
"4",1,353,"A",2
"4",1,354,"A",2
"4",1,355,"A",2
"4",1,356,"A",2
"4",1,357,"A",2
"4",1,358,"A",2
"4",1,359,"A",2
"4",1,360,"A",2
"4",1,361,"A",2
"4",1,362,"A",2
"4",1,363,"A",2
"4",1,364,"A",2
"4",1,365,"A",2
"4",1,366,"A",2
"4",1,367,"A",2
"4",1,368,"A",2
"4",1,369,"A",2
"4",1,370,"A",2
"4",1,371,"A",2
"4",1,372,"A",2
"4",1,373,"A",2
"4",1,374,"A",2
"4",1,375,"A",2
"4",1,376,"A",2
"4",1,377,"A",2
"4",1,378,"A",2
"4",1,379,"A",2
"4",1,380,"A",2
"4",1,381,"A",2
"5",1,1,"A",2
"5",1,2,"A",2
"5",1,3,"A",2
"5",1,4,"A",2
"5",1,5,"A",2
"5",1,6,"A",2
"5",1,7,"A",2
"5",1,8,"A",2
"5",1,9,"A",2
"5",1,10,"A",2
"5",1,11,"A",2
"5",1,12,"A",2
"5",1,13,"A",2
"5",1,14,"A",2
"5",1,15,"A",2
"5",1,16,"A",2
"5",1,17,"A",2
"5",1,18,"A",2
"5",1,19,"A",2
"5",1,20,"A",2
"5",1,21,"A",2
"5",1,22,"A",2
"5",1,23,"A",2
"5",1,24,"A",2
"5",1,25,"A",2
"5",1,26,"A",2
"5",1,27,"A",2
"5",1,28,"A",2
"5",1,29,"A",2
"5",1,30,"A",2
"5",1,31,"A",2
"5",1,32,"A",2
"5",1,33,"A",2
"5",1,34,"A",2
"5",1,35,"A",2
"5",1,36,"A",2
"5",1,37,"A",2
"5",1,38,"A",2
"5",1,39,"A",2
"5",1,40,"A",2
"5",1,41,"A",2
"5",1,42,"A",2
"5",1,43,"A",2
"5",1,44,"A",2
"5",1,45,"A",2
"5",1,46,"A",2
"5",1,47,"A",2
"5",1,48,"A",2
"5",1,49,"A",2
"5",1,50,"A",2
"5",1,51,"A",2
"5",1,52,"A",2
"5",1,53,"A",2
"5",1,54,"A",2
"5",1,55,"A",2
"5",1,56,"A",2
"5",1,57,"A",2
"5",1,58,"A",2
"5",1,59,"A",2
"5",1,60,"A",2
"5",1,61,"A",2
"5",1,62,"A",2
"5",1,63,"A",2
"5",1,64,"A",2
"5",1,65,"A",2
"5",1,66,"A",2
"5",1,67,"A",2
"5",1,68,"A",2
"5",1,69,"A",2
"5",1,70,"A",2
"5",1,71,"A",2
"5",1,72,"A",2
"5",1,73,"A",2
"5",1,74,"A",2
"5",1,75,"A",2
"5",1,76,"A",2
"5",1,77,"A",2
"5",1,78,"A",2
"5",1,79,"A",2
"5",1,80,"A",2
"5",1,81,"A",2
"5",1,82,"A",2
"5",1,83,"A",2
"5",1,84,"A",2
"5",1,85,"A",2
"5",1,86,"A",2
"5",1,87,"A",2
"5",1,88,"A",2
"5",1,89,"A",2
"5",1,90,"A",2
"5",1,91,"A",2
"5",1,92,"A",2
"5",1,93,"A",2
"5",1,94,"A",2
"5",1,95,"A",2
"5",1,96,"A",2
"5",1,97,"A",2
"5",1,98,"A",2
"5",1,99,"A",2
"5",1,100,"A",2
"5",1,101,"A",2
"5",1,102,"A",2
"5",1,103,"A",2
"5",1,104,"A",2
"5",1,105,"A",2
"5",1,106,"A",2
"5",1,107,"A",2
"5",1,108,"A",2
"5",1,109,"A",2
"5",1,110,"A",2
"5",1,111,"A",2
"5",1,112,"A",2
"5",1,113,"A",2
"5",1,114,"A",2
"5",1,115,"A",2
"5",1,116,"A",2
"5",1,117,"A",2
"5",1,118,"A",2
"5",1,119,"A",2
"5",1,120,"A",2
"5",1,121,"A",2
"5",1,122,"A",2
"5",1,123,"A",2
"5",1,124,"A",2
"5",1,125,"A",2
"5",1,126,"A",2
"5",1,127,"A",2
"5",1,128,"A",2
"5",1,129,"A",2
"5",1,130,"A",2
"5",1,131,"A",2
"5",1,132,"A",2
"5",1,133,"A",2
"5",1,134,"A",2
"5",1,135,"A",2
"5",1,136,"A",2
"5",1,137,"A",2
"5",1,138,"A",2
"5",1,139,"A",2
"5",1,140,"A",2
"5",1,141,"A",2
"5",1,142,"A",2
"5",1,143,"A",2
"5",1,144,"A",2
"5",1,145,"A",2
"5",1,146,"A",2
"5",1,147,"A",2
"5",1,148,"A",2
"5",1,149,"A",2
"5",1,150,"A",2
"5",1,151,"A",2
"5",1,152,"A",2
"5",1,153,"A",2
"5",1,154,"A",2
"5",1,155,"A",2
"5",1,156,"A",2
"5",1,157,"A",2
"5",1,158,"A",2
"5",1,159,"A",2
"5",1,160,"A",2
"5",1,161,"A",2
"5",1,162,"A",2
"5",1,163,"A",2
"5",1,164,"A",2
"5",1,165,"A",2
"5",1,166,"A",2
"5",1,167,"A",2
"5",1,168,"A",2
"5",1,169,"A",2
"5",1,170,"A",2
"5",1,171,"A",2
"5",1,172,"A",2
"5",1,173,"A",2
"5",1,174,"A",2
"5",1,175,"A",2
"5",1,176,"A",2
"5",1,177,"A",2
"5",1,178,"A",2
"5",1,179,"A",2
"5",1,180,"A",2
"5",1,181,"A",2
"5",1,182,"A",2
"5",1,183,"A",2
"5",1,184,"A",2
"5",1,185,"A",2
"5",1,186,"A",2
"5",1,187,"A",2
"5",1,188,"A",2
"5",1,189,"A",2
"5",1,190,"A",2
"5",1,191,"A",2
"5",1,192,"A",2
"5",1,193,"A",2
"5",1,194,"A",2
"5",1,195,"A",2
"5",1,196,"A",2
"5",1,197,"A",2
"5",1,198,"A",2
"5",1,199,"A",2
"5",1,200,"A",2
"5",1,201,"A",2
"5",1,202,"A",2
"5",1,203,"A",2
"5",1,204,"A",2
"5",1,205,"A",2
"5",1,206,"A",2
"5",1,207,"A",2
"5",1,208,"A",2
"5",1,209,"A",2
"5",1,210,"A",2
"5",1,211,"A",2
"5",1,212,"A",2
"5",1,213,"A",2
"5",1,214,"A",2
"5",1,215,"A",2
"5",1,216,"A",2
"5",1,217,"A",2
"5",1,218,"A",2
"5",1,219,"A",2
"5",1,220,"A",2
"5",1,221,"A",2
"5",1,222,"A",2
"5",1,223,"A",2
"5",1,224,"A",2
"5",1,225,"A",2
"5",1,226,"A",2
"5",1,227,"A",2
"5",1,228,"A",2
"5",1,229,"A",2
"5",1,230,"A",2
"5",1,231,"A",2
"5",1,232,"A",2
"5",1,233,"A",2
"5",1,234,"A",2
"5",1,235,"A",2
"5",1,236,"A",2
"5",1,237,"A",2
"5",1,238,"A",2
"5",1,239,"A",2
"5",1,240,"A",2
"5",1,241,"A",2
"5",1,242,"A",2
"5",1,243,"A",2
"5",1,244,"A",2
"5",1,245,"A",2
"5",1,246,"A",2
"5",1,247,"A",2
"5",1,248,"A",2
"5",1,249,"A",2
"5",1,250,"A",2
"5",1,251,"A",2
"5",1,252,"A",2
"5",1,253,"A",2
"5",1,254,"A",2
"5",1,255,"A",2
"5",1,256,"A",2
"5",1,257,"A",2
"5",1,258,"A",2
"5",1,259,"A",2
"5",1,260,"A",2
"5",1,261,"A",2
"5",1,262,"A",2
"5",1,263,"A",2
"5",1,264,"A",2
"5",1,265,"A",2
"5",1,266,"A",2
"5",1,267,"A",2
"5",1,268,"A",2
"5",1,269,"A",2
"5",1,270,"A",2
"5",1,271,"A",2
"5",1,272,"A",2
"5",1,273,"A",2
"5",1,274,"A",2
"5",1,275,"A",2
"5",1,276,"A",2
"5",1,277,"A",2
"5",1,278,"A",2
"5",1,279,"A",2
"5",1,280,"A",2
"5",1,281,"A",2
"5",1,282,"A",2
"5",1,283,"A",2
"5",1,284,"A",2
"5",1,285,"A",2
"5",1,286,"A",2
"5",1,287,"A",2
"5",1,288,"A",2
"5",1,289,"A",2
"5",1,290,"A",2
"5",1,291,"A",2
"5",1,292,"A",2
"5",1,293,"A",2
"5",1,294,"A",2
"5",1,295,"A",2
"5",1,296,"A",2
"5",1,297,"A",2
"5",1,298,"A",2
"5",1,299,"A",2
"5",1,300,"A",2
"5",1,301,"A",2
"5",1,302,"A",2
"5",1,303,"A",2
"5",1,304,"A",2
"5",1,305,"A",2
"5",1,306,"A",2
"5",1,307,"A",2
"5",1,308,"A",2
"5",1,309,"A",2
"5",1,310,"A",2
"5",1,311,"A",2
"5",1,312,"A",2
"5",1,313,"A",2
"5",1,314,"A",2
"5",1,315,"A",2
"5",1,316,"A",2
"5",1,317,"A",2
"5",1,318,"A",2
"5",1,319,"A",2
"5",1,320,"A",2
"5",1,321,"A",2
"5",1,322,"A",2
"5",1,323,"A",2
"5",1,324,"A",2
"5",1,325,"A",2
"5",1,326,"A",2
"5",1,327,"A",2
"5",1,328,"A",2
"5",1,329,"A",2
"5",1,330,"A",2
"5",1,331,"A",2
"5",1,332,"A",2
"5",1,333,"A",2
"5",1,334,"A",2
"5",1,335,"A",2
"5",1,336,"A",2
"5",1,337,"A",2
"5",1,338,"A",2
"5",1,339,"A",2
"5",1,340,"A",2
"5",1,341,"A",2
"5",1,342,"A",2
"5",1,343,"A",2
"5",1,344,"A",2
"5",1,345,"A",2
"5",1,346,"A",2
"5",1,347,"A",2
"5",1,348,"A",2
"5",1,349,"A",2
"5",1,350,"A",2
"5",1,351,"A",2
"5",1,352,"A",2
"5",1,353,"A",2
"5",1,354,"A",2
"5",1,355,"A",2
"5",1,356,"A",2
"5",1,357,"A",2
"5",1,358,"A",2
"5",1,359,"A",2
"5",1,360,"A",2
"5",1,361,"A",2
"5",1,362,"A",2
"5",1,363,"A",2
"5",1,364,"A",2
"6",1,1,"A",2
"6",1,2,"A",2
"6",1,3,"A",2
"6",1,4,"A",2
"6",1,5,"A",2
"6",1,6,"A",2
"6",1,7,"A",2
"6",1,8,"A",2
"6",1,9,"A",2
"6",1,10,"A",2
"6",1,11,"A",2
"6",1,12,"A",2
"6",1,13,"A",2
"6",1,14,"A",2
"6",1,15,"A",2
"6",1,16,"A",2
"6",1,17,"A",2
"6",1,18,"A",2
"6",1,19,"A",2
"6",1,20,"A",2
"6",1,21,"A",2
"6",1,22,"A",2
"6",1,23,"A",2
"6",1,24,"A",2
"6",1,25,"A",2
"6",1,26,"A",2
"6",1,27,"A",2
"6",1,28,"A",2
"6",1,29,"A",2
"6",1,30,"A",2
"6",1,31,"A",2
"6",1,32,"A",2
"6",1,33,"A",2
"6",1,34,"A",2
"6",1,35,"A",2
"6",1,36,"A",2
"6",1,37,"A",2
"6",1,38,"A",2
"6",1,39,"A",2
"6",1,40,"A",2
"6",1,41,"A",2
"6",1,42,"A",2
"6",1,43,"A",2
"6",1,44,"A",2
"6",1,45,"A",2
"6",1,46,"A",2
"6",1,47,"A",2
"6",1,48,"A",2
"6",1,49,"A",2
"6",1,50,"A",2
"6",1,51,"A",2
"6",1,52,"A",2
"6",1,53,"A",2
"6",1,54,"A",2
"6",1,55,"A",2
"6",1,56,"A",2
"6",1,57,"A",2
"6",1,58,"A",2
"6",1,59,"A",2
"6",1,60,"A",2
"6",1,61,"A",2
"6",1,62,"A",2
"6",1,63,"A",2
"6",1,64,"A",2
"6",1,65,"A",2
"6",1,66,"A",2
"6",1,67,"A",2
"6",1,68,"A",2
"6",1,69,"A",2
"6",1,70,"A",2
"6",1,71,"A",2
"6",1,72,"A",2
"6",1,73,"A",2
"6",1,74,"A",2
"6",1,75,"A",2
"6",1,76,"A",2
"6",1,77,"A",2
"6",1,78,"A",2
"6",1,79,"A",2
"6",1,80,"A",2
"6",1,81,"A",2
"6",1,82,"A",2
"6",1,83,"A",2
"6",1,84,"A",2
"6",1,85,"A",2
"6",1,86,"A",2
"6",1,87,"A",2
"6",1,88,"A",2
"6",1,89,"A",2
"6",1,90,"A",2
"6",1,91,"A",2
"6",1,92,"A",2
"6",1,93,"A",2
"6",1,94,"A",2
"6",1,95,"A",2
"6",1,96,"A",2
"6",1,97,"A",2
"6",1,98,"A",2
"6",1,99,"A",2
"6",1,100,"A",2
"6",1,101,"A",2
"6",1,102,"A",2
"6",1,103,"A",2
"6",1,104,"A",2
"6",1,105,"A",2
"6",1,106,"A",2
"6",1,107,"A",2
"6",1,108,"A",2
"6",1,109,"A",2
"6",1,110,"A",2
"6",1,111,"A",2
"6",1,112,"A",2
"6",1,113,"A",2
"6",1,114,"A",2
"6",1,115,"A",2
"6",1,116,"A",2
"6",1,117,"A",2
"6",1,118,"A",2
"6",1,119,"A",2
"6",1,120,"A",2
"6",1,121,"A",2
"6",1,122,"A",2
"6",1,123,"A",2
"6",1,124,"A",2
"6",1,125,"A",2
"6",1,126,"A",2
"6",1,127,"A",2
"6",1,128,"A",2
"6",1,129,"A",2
"6",1,130,"A",2
"6",1,131,"A",2
"6",1,132,"A",2
"6",1,133,"A",2
"6",1,134,"A",2
"6",1,135,"A",2
"6",1,136,"A",2
"6",1,137,"A",2
"6",1,138,"A",2
"6",1,139,"A",2
"6",1,140,"A",2
"6",1,141,"A",2
"6",1,142,"A",2
"6",1,143,"A",2
"6",1,144,"A",2
"6",1,145,"A",2
"6",1,146,"A",2
"6",1,147,"A",2
"6",1,148,"A",2
"6",1,149,"A",2
"6",1,150,"A",2
"6",1,151,"A",2
"6",1,152,"A",2
"6",1,153,"A",2
"6",1,154,"A",2
"6",1,155,"A",2
"6",1,156,"A",2
"6",1,157,"A",2
"6",1,158,"A",2
"6",1,159,"A",2
"6",1,160,"A",2
"6",1,161,"A",2
"6",1,162,"A",2
"6",1,163,"A",2
"6",1,164,"A",2
"6",1,165,"A",2
"6",1,166,"A",2
"6",1,167,"A",2
"6",1,168,"A",2
"6",1,169,"A",2
"6",1,170,"A",2
"6",1,171,"A",2
"6",1,172,"A",2
"6",1,173,"A",2
"6",1,174,"A",2
"6",1,175,"A",2
"6",1,176,"A",2
"6",1,177,"A",2
"6",1,178,"A",2
"6",1,179,"A",2
"6",1,180,"A",2
"6",1,181,"A",2
"6",1,182,"A",2
"6",1,183,"A",2
"6",1,184,"A",2
"6",1,185,"A",2
"6",1,186,"A",2
"6",1,187,"A",2
"6",1,188,"A",2
"6",1,189,"A",2
"6",1,190,"A",2
"6",1,191,"A",2
"6",1,192,"A",2
"6",1,193,"A",2
"6",1,194,"A",2
"6",1,195,"A",2
"6",1,196,"A",2
"6",1,197,"A",2
"6",1,198,"A",2
"6",1,199,"A",2
"6",1,200,"A",2
"6",1,201,"A",2
"6",1,202,"A",2
"6",1,203,"A",2
"6",1,204,"A",2
"6",1,205,"A",2
"6",1,206,"A",2
"6",1,207,"A",2
"6",1,208,"A",2
"6",1,209,"A",2
"6",1,210,"A",2
"6",1,211,"A",2
"6",1,212,"A",2
"6",1,213,"A",2
"6",1,214,"A",2
"6",1,215,"A",2
"6",1,216,"A",2
"6",1,217,"A",2
"6",1,218,"A",2
"6",1,219,"A",2
"6",1,220,"A",2
"6",1,221,"A",2
"6",1,222,"A",2
"6",1,223,"A",2
"6",1,224,"A",2
"6",1,225,"A",2
"6",1,226,"A",2
"6",1,227,"A",2
"6",1,228,"A",2
"6",1,229,"A",2
"6",1,230,"A",2
"6",1,231,"A",2
"6",1,232,"A",2
"6",1,233,"A",2
"6",1,234,"A",2
"6",1,235,"A",2
"6",1,236,"A",2
"6",1,237,"A",2
"6",1,238,"A",2
"6",1,239,"A",2
"6",1,240,"A",2
"6",1,241,"A",2
"6",1,242,"A",2
"6",1,243,"A",2
"6",1,244,"A",2
"6",1,245,"A",2
"6",1,246,"A",2
"6",1,247,"A",2
"6",1,248,"A",2
"6",1,249,"A",2
"6",1,250,"A",2
"6",1,251,"A",2
"6",1,252,"A",2
"6",1,253,"A",2
"6",1,254,"A",2
"6",1,255,"A",2
"6",1,256,"A",2
"6",1,257,"A",2
"6",1,258,"A",2
"6",1,259,"A",2
"6",1,260,"A",2
"6",1,261,"A",2
"6",1,262,"A",2
"6",1,263,"A",2
"6",1,264,"A",2
"6",1,265,"A",2
"6",1,266,"A",2
"6",1,267,"A",2
"6",1,268,"A",2
"6",1,269,"A",2
"6",1,270,"A",2
"6",1,271,"A",2
"6",1,272,"A",2
"6",1,273,"A",2
"6",1,274,"A",2
"6",1,275,"A",2
"6",1,276,"A",2
"6",1,277,"A",2
"6",1,278,"A",2
"6",1,279,"A",2
"6",1,280,"A",2
"6",1,281,"A",2
"6",1,282,"A",2
"6",1,283,"A",2
"6",1,284,"A",2
"6",1,285,"A",2
"6",1,286,"A",2
"6",1,287,"A",2
"6",1,288,"A",2
"6",1,289,"A",2
"6",1,290,"A",2
"6",1,291,"A",2
"6",1,292,"A",2
"6",1,293,"A",2
"6",1,294,"A",2
"6",1,295,"A",2
"6",1,296,"A",2
"6",1,297,"A",2
"6",1,298,"A",2
"6",1,299,"A",2
"6",1,300,"A",2
"6",1,301,"A",2
"6",1,302,"A",2
"6",1,303,"A",2
"6",1,304,"A",2
"6",1,305,"A",2
"6",1,306,"A",2
"6",1,307,"A",2
"6",1,308,"A",2
"6",1,309,"A",2
"6",1,310,"A",2
"6",1,311,"A",2
"6",1,312,"A",2
"6",1,313,"A",2
"6",1,314,"A",2
"6",1,315,"A",2
"6",1,316,"A",2
"6",1,317,"A",2
"6",1,318,"A",2
"6",1,319,"A",2
"6",1,320,"A",2
"6",1,321,"A",2
"6",1,322,"A",2
"6",1,323,"A",2
"6",1,324,"A",2
"6",1,325,"A",2
"6",1,326,"A",2
"6",1,327,"A",2
"6",1,328,"A",2
"6",1,329,"A",2
"6",1,330,"A",2
"6",1,331,"A",2
"6",1,332,"A",2
"6",1,333,"A",2
"6",1,334,"A",2
"6",1,335,"A",2
"6",1,336,"A",2
"6",1,337,"A",2
"6",1,338,"A",2
"6",1,339,"A",2
"6",1,340,"A",2
"6",1,341,"A",2
"6",1,342,"A",2
"7",1,1,"A",2
"7",1,2,"A",2
"7",1,3,"A",2
"7",1,4,"A",2
"7",1,5,"A",2
"7",1,6,"A",2
"7",1,7,"A",2
"7",1,8,"A",2
"7",1,9,"A",2
"7",1,10,"A",2
"7",1,11,"A",2
"7",1,12,"A",2
"7",1,13,"A",2
"7",1,14,"A",2
"7",1,15,"A",2
"7",1,16,"A",2
"7",1,17,"A",2
"7",1,18,"A",2
"7",1,19,"A",2
"7",1,20,"A",2
"7",1,21,"A",2
"7",1,22,"A",2
"7",1,23,"A",2
"7",1,24,"A",2
"7",1,25,"A",2
"7",1,26,"A",2
"7",1,27,"A",2
"7",1,28,"A",2
"7",1,29,"A",2
"7",1,30,"A",2
"7",1,31,"A",2
"7",1,32,"A",2
"7",1,33,"A",2
"7",1,34,"A",2
"7",1,35,"A",2
"7",1,36,"A",2
"7",1,37,"A",2
"7",1,38,"A",2
"7",1,39,"A",2
"7",1,40,"A",2
"7",1,41,"A",2
"7",1,42,"A",2
"7",1,43,"A",2
"7",1,44,"A",2
"7",1,45,"A",2
"7",1,46,"A",2
"7",1,47,"A",2
"7",1,48,"A",2
"7",1,49,"A",2
"7",1,50,"A",2
"7",1,51,"A",2
"7",1,52,"A",2
"7",1,53,"A",2
"7",1,54,"A",2
"7",1,55,"A",2
"7",1,56,"A",2
"7",1,57,"A",2
"7",1,58,"A",2
"7",1,59,"A",2
"7",1,60,"A",2
"7",1,61,"A",2
"7",1,62,"A",2
"7",1,63,"A",2
"7",1,64,"A",2
"7",1,65,"A",2
"7",1,66,"A",2
"7",1,67,"A",2
"7",1,68,"A",2
"7",1,69,"A",2
"7",1,70,"A",2
"7",1,71,"A",2
"7",1,72,"A",2
"7",1,73,"A",2
"7",1,74,"A",2
"7",1,75,"A",2
"7",1,76,"A",2
"7",1,77,"A",2
"7",1,78,"A",2
"7",1,79,"A",2
"7",1,80,"A",2
"7",1,81,"A",2
"7",1,82,"A",2
"7",1,83,"A",2
"7",1,84,"A",2
"7",1,85,"A",2
"7",1,86,"A",2
"7",1,87,"A",2
"7",1,88,"A",2
"7",1,89,"A",2
"7",1,90,"A",2
"7",1,91,"A",2
"7",1,92,"A",2
"7",1,93,"A",2
"7",1,94,"A",2
"7",1,95,"A",2
"7",1,96,"A",2
"7",1,97,"A",2
"7",1,98,"A",2
"7",1,99,"A",2
"7",1,100,"A",2
"7",1,101,"A",2
"7",1,102,"A",2
"7",1,103,"A",2
"7",1,104,"A",2
"7",1,105,"A",2
"7",1,106,"A",2
"7",1,107,"A",2
"7",1,108,"A",2
"7",1,109,"A",2
"7",1,110,"A",2
"7",1,111,"A",2
"7",1,112,"A",2
"7",1,113,"A",2
"7",1,114,"A",2
"7",1,115,"A",2
"7",1,116,"A",2
"7",1,117,"A",2
"7",1,118,"A",2
"7",1,119,"A",2
"7",1,120,"A",2
"7",1,121,"A",2
"7",1,122,"A",2
"7",1,123,"A",2
"7",1,124,"A",2
"7",1,125,"A",2
"7",1,126,"A",2
"7",1,127,"A",2
"7",1,128,"A",2
"7",1,129,"A",2
"7",1,130,"A",2
"7",1,131,"A",2
"7",1,132,"A",2
"7",1,133,"A",2
"7",1,134,"A",2
"7",1,135,"A",2
"7",1,136,"A",2
"7",1,137,"A",2
"7",1,138,"A",2
"7",1,139,"A",2
"7",1,140,"A",2
"7",1,141,"A",2
"7",1,142,"A",2
"7",1,143,"A",2
"7",1,144,"A",2
"7",1,145,"A",2
"7",1,146,"A",2
"7",1,147,"A",2
"7",1,148,"A",2
"7",1,149,"A",2
"7",1,150,"A",2
"7",1,151,"A",2
"7",1,152,"A",2
"7",1,153,"A",2
"7",1,154,"A",2
"7",1,155,"A",2
"7",1,156,"A",2
"7",1,157,"A",2
"7",1,158,"A",2
"7",1,159,"A",2
"7",1,160,"A",2
"7",1,161,"A",2
"7",1,162,"A",2
"7",1,163,"A",2
"7",1,164,"A",2
"7",1,165,"A",2
"7",1,166,"A",2
"7",1,167,"A",2
"7",1,168,"A",2
"7",1,169,"A",2
"7",1,170,"A",2
"7",1,171,"A",2
"7",1,172,"A",2
"7",1,173,"A",2
"7",1,174,"A",2
"7",1,175,"A",2
"7",1,176,"A",2
"7",1,177,"A",2
"7",1,178,"A",2
"7",1,179,"A",2
"7",1,180,"A",2
"7",1,181,"A",2
"7",1,182,"A",2
"7",1,183,"A",2
"7",1,184,"A",2
"7",1,185,"A",2
"7",1,186,"A",2
"7",1,187,"A",2
"7",1,188,"A",2
"7",1,189,"A",2
"7",1,190,"A",2
"7",1,191,"A",2
"7",1,192,"A",2
"7",1,193,"A",2
"7",1,194,"A",2
"7",1,195,"A",2
"7",1,196,"A",2
"7",1,197,"A",2
"7",1,198,"A",2
"7",1,199,"A",2
"7",1,200,"A",2
"7",1,201,"A",2
"7",1,202,"A",2
"7",1,203,"A",2
"7",1,204,"A",2
"7",1,205,"A",2
"7",1,206,"A",2
"7",1,207,"A",2
"7",1,208,"A",2
"7",1,209,"A",2
"7",1,210,"A",2
"7",1,211,"A",2
"7",1,212,"A",2
"7",1,213,"A",2
"7",1,214,"A",2
"7",1,215,"A",2
"7",1,216,"A",2
"7",1,217,"A",2
"7",1,218,"A",2
"7",1,219,"A",2
"7",1,220,"A",2
"7",1,221,"A",2
"7",1,222,"A",2
"7",1,223,"A",2
"7",1,224,"A",2
"7",1,225,"A",2
"7",1,226,"A",2
"7",1,227,"A",2
"7",1,228,"A",2
"7",1,229,"A",2
"7",1,230,"A",2
"7",1,231,"A",2
"7",1,232,"A",2
"7",1,233,"A",2
"7",1,234,"A",2
"7",1,235,"A",2
"7",1,236,"A",2
"7",1,237,"A",2
"7",1,238,"A",2
"7",1,239,"A",2
"7",1,240,"A",2
"7",1,241,"A",2
"7",1,242,"A",2
"7",1,243,"A",2
"7",1,244,"A",2
"7",1,245,"A",2
"7",1,246,"A",2
"7",1,247,"A",2
"7",1,248,"A",2
"7",1,249,"A",2
"7",1,250,"A",2
"7",1,251,"A",2
"7",1,252,"A",2
"7",1,253,"A",2
"7",1,254,"A",2
"7",1,255,"A",2
"7",1,256,"A",2
"7",1,257,"A",2
"7",1,258,"A",2
"7",1,259,"A",2
"7",1,260,"A",2
"7",1,261,"A",2
"7",1,262,"A",2
"7",1,263,"A",2
"7",1,264,"A",2
"7",1,265,"A",2
"7",1,266,"A",2
"7",1,267,"A",2
"7",1,268,"A",2
