"Chromosome","Bin","Clone_1_strand_1","Clone_1_strand_2","Clone_2_strand_1","Clone_2_strand_2","Clone_2_strand_3","Clone_3_strand_1","Clone_3_strand_2","Clone_4_strand_1","Clone_4_strand_2"
9,276,"A","B","A","B","NA","A","B","A","B"
9,277,"A","B","A","B","NA","A","B","A","B"
9,278,"A","B","A","B","NA","A","B","A","B"
9,279,"A","B","A","B","NA","A","B","A","B"
9,280,"A","B","A","B","NA","A","B","A","B"
9,281,"A","B","A","B","NA","A","B","A","B"
9,282,"A","B","A","B","NA","A","B","A","B"
9,283,"A","B","A","B","NA","A","B","A","B"
10,1,"A","B","A","B","NA","A","B","A","B"
10,2,"A","B","A","B","NA","A","B","A","B"
10,3,"A","B","A","B","NA","A","B","A","B"
10,4,"A","B","A","B","NA","A","B","A","B"
10,5,"A","B","A","B","NA","A","B","A","B"
10,6,"A","B","A","B","NA","A","B","A","B"
10,7,"A","B","A","B","NA","A","B","A","B"
10,8,"A","B","A","B","NA","A","B","A","B"
10,9,"A","B","A","B","NA","A","B","A","B"
10,10,"A","B","A","B","NA","A","B","A","B"
10,11,"A","B","A","B","NA","A","B","A","B"
10,12,"A","B","A","B","NA","A","B","A","B"
10,13,"A","B","A","B","NA","A","B","A","B"
10,14,"A","B","A","B","NA","A","B","A","B"
10,15,"A","B","A","B","NA","A","B","A","B"
10,16,"A","B","A","B","NA","A","B","A","B"
10,17,"A","B","A","B","NA","A","B","A","B"
10,18,"A","B","A","B","NA","A","B","A","B"
10,19,"A","B","A","B","NA","A","B","A","B"
10,20,"A","B","A","B","NA","A","B","A","B"
10,21,"A","B","A","B","NA","A","B","A","B"
10,22,"A","B","A","B","NA","A","B","A","B"
10,23,"A","B","A","B","NA","A","B","A","B"
10,24,"A","B","A","B","NA","A","B","A","B"
10,25,"A","B","A","B","NA","A","B","A","B"
10,26,"A","B","A","B","NA","A","B","A","B"
10,27,"A","B","A","B","NA","A","B","A","B"
10,28,"A","B","A","B","NA","A","B","A","B"
10,29,"A","B","A","B","NA","A","B","A","B"
10,30,"A","B","A","B","NA","A","B","A","B"
10,31,"A","B","A","B","NA","A","B","A","B"
10,32,"A","B","A","B","NA","A","B","A","B"
10,33,"A","B","A","B","NA","A","B","A","B"
10,34,"A","B","A","B","NA","A","B","A","B"
10,35,"A","B","A","B","NA","A","B","A","B"
10,36,"A","B","A","B","NA","A","B","A","B"
10,37,"A","B","A","B","NA","A","B","A","B"
10,38,"A","B","A","B","NA","A","B","A","B"
10,39,"A","B","A","B","NA","A","B","A","B"
10,40,"A","B","A","B","NA","A","B","A","B"
10,41,"A","B","A","B","NA","A","B","A","B"
10,42,"A","B","A","B","NA","A","B","A","B"
10,43,"A","B","A","B","NA","A","B","A","B"
10,44,"A","B","A","B","NA","A","B","A","B"
10,45,"A","B","A","B","NA","A","B","A","B"
10,46,"A","B","A","B","NA","A","B","A","B"
10,47,"A","B","A","B","NA","A","B","A","B"
10,48,"A","B","A","B","NA","A","B","A","B"
10,49,"A","B","A","B","NA","A","B","A","B"
10,50,"A","B","A","B","NA","A","B","A","B"
10,51,"A","B","A","B","NA","A","B","A","B"
10,52,"A","B","A","B","NA","A","B","A","B"
10,53,"A","B","A","B","NA","A","B","A","B"
10,54,"A","B","A","B","NA","A","B","A","B"
10,55,"A","B","A","B","NA","A","B","A","B"
10,56,"A","B","A","B","NA","A","B","A","B"
10,57,"A","B","A","B","NA","A","B","A","B"
10,58,"A","B","A","B","NA","A","B","A","B"
10,59,"A","B","A","B","NA","A","B","A","B"
10,60,"A","B","A","B","NA","A","B","A","B"
10,61,"A","B","A","B","NA","A","B","A","B"
10,62,"A","B","A","B","NA","A","B","A","B"
10,63,"A","B","A","B","NA","A","B","A","B"
10,64,"A","B","A","B","NA","A","B","A","B"
10,65,"A","B","A","B","NA","A","B","A","B"
10,66,"A","B","A","B","NA","A","B","A","B"
10,67,"A","B","A","B","NA","A","B","A","B"
10,68,"A","B","A","B","NA","A","B","A","B"
10,69,"A","B","A","B","NA","A","B","A","B"
10,70,"A","B","A","B","NA","A","B","A","B"
10,71,"A","B","A","B","NA","A","B","A","B"
10,72,"A","B","A","B","NA","A","B","A","B"
10,73,"A","B","A","B","NA","A","B","A","B"
10,74,"A","B","A","B","NA","A","B","A","B"
10,75,"A","B","A","B","NA","A","B","A","B"
10,76,"A","B","A","B","NA","A","B","A","B"
10,77,"A","B","A","B","NA","A","B","A","B"
10,78,"A","B","A","B","NA","A","B","A","B"
10,79,"A","B","A","B","NA","A","B","A","B"
10,80,"A","B","A","B","NA","A","B","A","B"
10,81,"A","B","A","B","NA","A","B","A","B"
10,82,"A","B","A","B","NA","A","B","A","B"
10,83,"A","B","A","B","NA","A","B","A","B"
10,84,"A","B","A","B","NA","A","B","A","B"
10,85,"A","B","A","B","NA","A","B","A","B"
10,86,"A","B","A","B","NA","A","B","A","B"
10,87,"A","B","A","B","NA","A","B","A","B"
10,88,"A","B","A","B","NA","A","B","A","B"
10,89,"A","B","A","B","NA","A","B","A","B"
10,90,"A","B","A","B","NA","A","B","A","B"
10,91,"A","B","A","B","NA","A","B","A","B"
10,92,"A","B","A","B","NA","A","B","A","B"
10,93,"A","B","A","B","NA","A","B","A","B"
10,94,"A","B","A","B","NA","A","B","A","B"
10,95,"A","B","A","B","NA","A","B","A","B"
10,96,"A","B","A","B","NA","A","B","A","B"
10,97,"A","B","A","B","NA","A","B","A","B"
10,98,"A","B","A","B","NA","A","B","A","B"
10,99,"A","B","A","B","NA","A","B","A","B"
10,100,"A","B","A","B","NA","A","B","A","B"
10,101,"A","B","A","B","NA","A","B","A","B"
10,102,"A","B","A","B","NA","A","B","A","B"
10,103,"A","B","A","B","NA","A","B","A","B"
10,104,"A","B","A","B","NA","A","B","A","B"
10,105,"A","B","A","B","NA","A","B","A","B"
10,106,"A","B","A","B","NA","A","B","A","B"
10,107,"A","B","A","B","NA","A","B","A","B"
10,108,"A","B","A","B","NA","A","B","A","B"
10,109,"A","B","A","B","NA","A","B","A","B"
10,110,"A","B","A","B","NA","A","B","A","B"
10,111,"A","B","A","B","NA","A","B","A","B"
10,112,"A","B","A","B","NA","A","B","A","B"
10,113,"A","B","A","B","NA","A","B","A","B"
10,114,"A","B","A","B","NA","A","B","A","B"
10,115,"A","B","A","B","NA","A","B","A","B"
10,116,"A","B","A","B","NA","A","B","A","B"
10,117,"A","B","A","B","NA","A","B","A","B"
10,118,"A","B","A","B","NA","A","B","A","B"
10,119,"A","B","A","B","NA","A","B","A","B"
10,120,"A","B","A","B","NA","A","B","A","B"
10,121,"A","B","A","B","NA","A","B","A","B"
10,122,"A","B","A","B","NA","A","B","A","B"
10,123,"A","B","A","B","NA","A","B","A","B"
10,124,"A","B","A","B","NA","A","B","A","B"
10,125,"A","B","A","B","NA","A","B","A","B"
10,126,"A","B","A","B","NA","A","B","A","B"
10,127,"A","B","A","B","NA","A","B","A","B"
10,128,"A","B","A","B","NA","A","B","A","B"
10,129,"A","B","A","B","NA","A","B","A","B"
10,130,"A","B","A","B","NA","A","B","A","B"
10,131,"A","B","A","B","NA","A","B","A","B"
10,132,"A","B","A","B","NA","A","B","A","B"
10,133,"A","B","A","B","NA","A","B","A","B"
10,134,"A","B","A","B","NA","A","B","A","B"
10,135,"A","B","A","B","NA","A","B","A","B"
10,136,"A","B","A","B","NA","A","B","A","B"
10,137,"A","B","A","B","NA","A","B","A","B"
10,138,"A","B","A","B","NA","A","B","A","B"
10,139,"A","B","A","B","NA","A","B","A","B"
10,140,"A","B","A","B","NA","A","B","A","B"
10,141,"A","B","A","B","NA","A","B","A","B"
10,142,"A","B","A","B","NA","A","B","A","B"
10,143,"A","B","A","B","NA","A","B","A","B"
10,144,"A","B","A","B","NA","A","B","A","B"
10,145,"A","B","A","B","NA","A","B","A","B"
10,146,"A","B","A","B","NA","A","B","A","B"
10,147,"A","B","A","B","NA","A","B","A","B"
10,148,"A","B","A","B","NA","A","B","A","B"
10,149,"A","B","A","B","NA","A","B","A","B"
10,150,"A","B","A","B","NA","A","B","A","B"
10,151,"A","B","A","B","NA","A","B","A","B"
10,152,"A","B","A","B","NA","A","B","A","B"
10,153,"A","B","A","B","NA","A","B","A","B"
10,154,"A","B","A","B","NA","A","B","A","B"
10,155,"A","B","A","B","NA","A","B","A","B"
10,156,"A","B","A","B","NA","A","B","A","B"
10,157,"A","B","A","B","NA","A","B","A","B"
10,158,"A","B","A","B","NA","A","B","A","B"
10,159,"A","B","A","B","NA","A","B","A","B"
10,160,"A","B","A","B","NA","A","B","A","B"
10,161,"A","B","A","B","NA","A","B","A","B"
10,162,"A","B","A","B","NA","A","B","A","B"
10,163,"A","B","A","B","NA","A","B","A","B"
10,164,"A","B","A","B","NA","A","B","A","B"
10,165,"A","B","A","B","NA","A","B","A","B"
10,166,"A","B","A","B","NA","A","B","A","B"
10,167,"A","B","A","B","NA","A","B","A","B"
10,168,"A","B","A","B","NA","A","B","A","B"
10,169,"A","B","A","B","NA","A","B","A","B"
10,170,"A","B","A","B","NA","A","B","A","B"
10,171,"A","B","A","B","NA","A","B","A","B"
10,172,"A","B","A","B","NA","A","B","A","B"
10,173,"A","B","A","B","NA","A","B","A","B"
10,174,"A","B","A","B","NA","A","B","A","B"
10,175,"A","B","A","B","NA","A","B","A","B"
10,176,"A","B","A","B","NA","A","B","A","B"
10,177,"A","B","A","B","NA","A","B","A","B"
10,178,"A","B","A","B","NA","A","B","A","B"
10,179,"A","B","A","B","NA","A","B","A","B"
10,180,"A","B","A","B","NA","A","B","A","B"
10,181,"A","B","A","B","NA","A","B","A","B"
10,182,"A","B","A","B","NA","A","B","A","B"
10,183,"A","B","A","B","NA","A","B","A","B"
10,184,"A","B","A","B","NA","A","B","A","B"
10,185,"A","B","A","B","NA","A","B","A","B"
10,186,"A","B","A","B","NA","A","B","A","B"
10,187,"A","B","A","B","NA","A","B","A","B"
10,188,"A","B","A","B","NA","A","B","A","B"
10,189,"A","B","A","B","NA","A","B","A","B"
10,190,"A","B","A","B","NA","A","B","A","B"
10,191,"A","B","A","B","NA","A","B","A","B"
10,192,"A","B","A","B","NA","A","B","A","B"
10,193,"A","B","A","B","NA","A","B","A","B"
10,194,"A","B","A","B","NA","A","B","A","B"
10,195,"A","B","A","B","NA","A","B","A","B"
10,196,"A","B","A","B","NA","A","B","A","B"
10,197,"A","B","A","B","NA","A","B","A","B"
10,198,"A","B","A","B","NA","A","B","A","B"
10,199,"A","B","A","B","NA","A","B","A","B"
10,200,"A","B","A","B","NA","A","B","A","B"
10,201,"A","B","A","B","NA","A","B","A","B"
10,202,"A","B","A","B","NA","A","B","A","B"
10,203,"A","B","A","B","NA","A","B","A","B"
10,204,"A","B","A","B","NA","A","B","A","B"
10,205,"A","B","A","B","NA","A","B","A","B"
10,206,"A","B","A","B","NA","A","B","A","B"
10,207,"A","B","A","B","NA","A","B","A","B"
10,208,"A","B","A","B","NA","A","B","A","B"
10,209,"A","B","A","B","NA","A","B","A","B"
10,210,"A","B","A","B","NA","A","B","A","B"
10,211,"A","B","A","B","NA","A","B","A","B"
10,212,"A","B","A","B","NA","A","B","A","B"
10,213,"A","B","A","B","NA","A","B","A","B"
10,214,"A","B","A","B","NA","A","B","A","B"
10,215,"A","B","A","B","NA","A","B","A","B"
10,216,"A","B","A","B","NA","A","B","A","B"
10,217,"A","B","A","B","NA","A","B","A","B"
10,218,"A","B","A","B","NA","A","B","A","B"
10,219,"A","B","A","B","NA","A","B","A","B"
10,220,"A","B","A","B","NA","A","B","A","B"
10,221,"A","B","A","B","NA","A","B","A","B"
10,222,"A","B","A","B","NA","A","B","A","B"
10,223,"A","B","A","B","NA","A","B","A","B"
10,224,"A","B","A","B","NA","A","B","A","B"
10,225,"A","B","A","B","NA","A","B","A","B"
10,226,"A","B","A","B","NA","A","B","A","B"
10,227,"A","B","A","B","NA","A","B","A","B"
10,228,"A","B","A","B","NA","A","B","A","B"
10,229,"A","B","A","B","NA","A","B","A","B"
10,230,"A","B","A","B","NA","A","B","A","B"
10,231,"A","B","A","B","NA","A","B","A","B"
10,232,"A","B","A","B","NA","A","B","A","B"
10,233,"A","B","A","B","NA","A","B","A","B"
10,234,"A","B","A","B","NA","A","B","A","B"
10,235,"A","B","A","B","NA","A","B","A","B"
10,236,"A","B","A","B","NA","A","B","A","B"
10,237,"A","B","A","B","NA","A","B","A","B"
10,238,"A","B","A","B","NA","A","B","A","B"
10,239,"A","B","A","B","NA","A","B","A","B"
10,240,"A","B","A","B","NA","A","B","A","B"
10,241,"A","B","A","B","NA","A","B","A","B"
10,242,"A","B","A","B","NA","A","B","A","B"
10,243,"A","B","A","B","NA","A","B","A","B"
10,244,"A","B","A","B","NA","A","B","A","B"
10,245,"A","B","A","B","NA","A","B","A","B"
10,246,"A","B","A","B","NA","A","B","A","B"
10,247,"A","B","A","B","NA","A","B","A","B"
10,248,"A","B","A","B","NA","A","B","A","B"
10,249,"A","B","A","B","NA","A","B","A","B"
10,250,"A","B","A","B","NA","A","B","A","B"
10,251,"A","B","A","B","NA","A","B","A","B"
10,252,"A","B","A","B","NA","A","B","A","B"
10,253,"A","B","A","B","NA","A","B","A","B"
10,254,"A","B","A","B","NA","A","B","A","B"
10,255,"A","B","A","B","NA","A","B","A","B"
10,256,"A","B","A","B","NA","A","B","A","B"
10,257,"A","B","A","B","NA","A","B","A","B"
10,258,"A","B","A","B","NA","A","B","A","B"
10,259,"A","B","A","B","NA","A","B","A","B"
10,260,"A","B","A","B","NA","A","B","A","B"
10,261,"A","B","A","B","NA","A","B","A","B"
10,262,"A","B","A","B","NA","A","B","A","B"
10,263,"A","B","A","B","NA","A","B","A","B"
10,264,"A","B","A","B","NA","A","B","A","B"
10,265,"A","B","A","B","NA","A","B","A","B"
10,266,"A","B","A","B","NA","A","B","A","B"
10,267,"A","B","A","B","NA","A","B","A","B"
10,268,"A","B","A","B","NA","A","B","A","B"
10,269,"A","B","A","B","NA","A","B","A","B"
10,270,"A","B","A","B","NA","A","B","A","B"
10,271,"A","B","A","B","NA","A","B","A","B"
10,272,"A","B","A","B","NA","A","B","A","B"
11,1,"A","B","A","B","NA","A","B","A","B"
11,2,"A","B","A","B","NA","A","B","A","B"
11,3,"A","B","A","B","NA","A","B","A","B"
11,4,"A","B","A","B","NA","A","B","A","B"
11,5,"A","B","A","B","NA","A","B","A","B"
11,6,"A","B","A","B","NA","A","B","A","B"
11,7,"A","B","A","B","NA","A","B","A","B"
11,8,"A","B","A","B","NA","A","B","A","B"
11,9,"A","B","A","B","NA","A","B","A","B"
11,10,"A","B","A","B","NA","A","B","A","B"
11,11,"A","B","A","B","NA","A","B","A","B"
11,12,"A","B","A","B","NA","A","B","A","B"
11,13,"A","B","A","B","NA","A","B","A","B"
11,14,"A","B","A","B","NA","A","B","A","B"
11,15,"A","B","A","B","NA","A","B","A","B"
11,16,"A","B","A","B","NA","A","B","A","B"
11,17,"A","B","A","B","NA","A","B","A","B"
11,18,"A","B","A","B","NA","A","B","A","B"
11,19,"A","B","A","B","NA","A","B","A","B"
11,20,"A","B","A","B","NA","A","B","A","B"
11,21,"A","B","A","B","NA","A","B","A","B"
11,22,"A","B","A","B","NA","A","B","A","B"
11,23,"A","B","A","B","NA","A","B","A","B"
11,24,"A","B","A","B","NA","A","B","A","B"
11,25,"A","B","A","B","NA","A","B","A","B"
11,26,"A","B","A","B","NA","A","B","A","B"
11,27,"A","B","A","B","NA","A","B","A","B"
11,28,"A","B","A","B","NA","A","B","A","B"
11,29,"A","B","A","B","NA","A","B","A","B"
11,30,"A","B","A","B","NA","A","B","A","B"
11,31,"A","B","A","B","NA","A","B","A","B"
11,32,"A","B","A","B","NA","A","B","A","B"
11,33,"A","B","A","B","NA","A","B","A","B"
11,34,"A","B","A","B","NA","A","B","A","B"
11,35,"A","B","A","B","NA","A","B","A","B"
11,36,"A","B","A","B","NA","A","B","A","B"
11,37,"A","B","A","B","NA","A","B","A","B"
11,38,"A","B","A","B","NA","A","B","A","B"
11,39,"A","B","A","B","NA","A","B","A","B"
11,40,"A","B","A","B","NA","A","B","A","B"
11,41,"A","B","A","B","NA","A","B","A","B"
11,42,"A","B","A","B","NA","A","B","A","B"
11,43,"A","B","A","B","NA","A","B","A","B"
11,44,"A","B","A","B","NA","A","B","A","B"
11,45,"A","B","A","B","NA","A","B","A","B"
11,46,"A","B","A","B","NA","A","B","A","B"
11,47,"A","B","A","B","NA","A","B","A","B"
11,48,"A","B","A","B","NA","A","B","A","B"
11,49,"A","B","A","B","NA","A","B","A","B"
11,50,"A","B","A","B","NA","A","B","A","B"
11,51,"A","B","A","B","NA","A","B","A","B"
11,52,"A","B","A","B","NA","A","B","A","B"
11,53,"A","B","A","B","NA","A","B","A","B"
11,54,"A","B","A","B","NA","A","B","A","B"
11,55,"A","B","A","B","NA","A","B","A","B"
11,56,"A","B","A","B","NA","A","B","A","B"
11,57,"A","B","A","B","NA","A","B","A","B"
11,58,"A","B","A","B","NA","A","B","A","B"
11,59,"A","B","A","B","NA","A","B","A","B"
11,60,"A","B","A","B","NA","A","B","A","B"
11,61,"A","B","A","B","NA","A","B","A","B"
11,62,"A","B","A","B","NA","A","B","A","B"
11,63,"A","B","A","B","NA","A","B","A","B"
11,64,"A","B","A","B","NA","A","B","A","B"
11,65,"A","B","A","B","NA","A","B","A","B"
11,66,"A","B","A","B","NA","A","B","A","B"
11,67,"A","B","A","B","NA","A","B","A","B"
11,68,"A","B","A","B","NA","A","B","A","B"
11,69,"A","B","A","B","NA","A","B","A","B"
11,70,"A","B","A","B","NA","A","B","A","B"
11,71,"A","B","A","B","NA","A","B","A","B"
11,72,"A","B","A","B","NA","A","B","A","B"
11,73,"A","B","A","B","NA","A","B","A","B"
11,74,"A","B","A","B","NA","A","B","A","B"
11,75,"A","B","A","B","NA","A","B","A","B"
11,76,"A","B","A","B","NA","A","B","A","B"
11,77,"A","B","A","B","NA","A","B","A","B"
11,78,"A","B","A","B","NA","A","B","A","B"
11,79,"A","B","A","B","NA","A","B","A","B"
11,80,"A","B","A","B","NA","A","B","A","B"
11,81,"A","B","A","B","NA","A","B","A","B"
11,82,"A","B","A","B","NA","A","B","A","B"
11,83,"A","B","A","B","NA","A","B","A","B"
11,84,"A","B","A","B","NA","A","B","A","B"
11,85,"A","B","A","B","NA","A","B","A","B"
11,86,"A","B","A","B","NA","A","B","A","B"
11,87,"A","B","A","B","NA","A","B","A","B"
11,88,"A","B","A","B","NA","A","B","A","B"
11,89,"A","B","A","B","NA","A","B","A","B"
11,90,"A","B","A","B","NA","A","B","A","B"
11,91,"A","B","A","B","NA","A","B","A","B"
11,92,"A","B","A","B","NA","A","B","A","B"
11,93,"A","B","A","B","NA","A","B","A","B"
11,94,"A","B","A","B","NA","A","B","A","B"
11,95,"A","B","A","B","NA","A","B","A","B"
11,96,"A","B","A","B","NA","A","B","A","B"
11,97,"A","B","A","B","NA","A","B","A","B"
11,98,"A","B","A","B","NA","A","B","A","B"
11,99,"A","B","A","B","NA","A","B","A","B"
11,100,"A","B","A","B","NA","A","B","A","B"
11,101,"A","B","A","B","NA","A","B","A","B"
11,102,"A","B","A","B","NA","A","B","A","B"
11,103,"A","B","A","B","NA","A","B","A","B"
11,104,"A","B","A","B","NA","A","B","A","B"
11,105,"A","B","A","B","NA","A","B","A","B"
11,106,"A","B","A","B","NA","A","B","A","B"
11,107,"A","B","A","B","NA","A","B","A","B"
11,108,"A","B","A","B","NA","A","B","A","B"
11,109,"A","B","A","B","NA","A","B","A","B"
11,110,"A","B","A","B","NA","A","B","A","B"
11,111,"A","B","A","B","NA","A","B","A","B"
11,112,"A","B","A","B","NA","A","B","A","B"
11,113,"A","B","A","B","NA","A","B","A","B"
11,114,"A","B","A","B","NA","A","B","A","B"
11,115,"A","B","A","B","NA","A","B","A","B"
11,116,"A","B","A","B","NA","A","B","A","B"
11,117,"A","B","A","B","NA","A","B","A","B"
11,118,"A","B","A","B","NA","A","B","A","B"
11,119,"A","B","A","B","NA","A","B","A","B"
11,120,"A","B","A","B","NA","A","B","A","B"
11,121,"A","B","A","B","NA","A","B","A","B"
11,122,"A","B","A","B","NA","A","B","A","B"
11,123,"A","B","A","B","NA","A","B","A","B"
11,124,"A","B","A","B","NA","A","B","A","B"
11,125,"A","B","A","B","NA","A","B","A","B"
11,126,"A","B","A","B","NA","A","B","A","B"
11,127,"A","B","A","B","NA","A","B","A","B"
11,128,"A","B","A","B","NA","A","B","A","B"
11,129,"A","B","A","B","NA","A","B","A","B"
11,130,"A","B","A","B","NA","A","B","A","B"
11,131,"A","B","A","B","NA","A","B","A","B"
11,132,"A","B","A","B","NA","A","B","A","B"
11,133,"A","B","A","B","NA","A","B","A","B"
11,134,"A","B","A","B","NA","A","B","A","B"
11,135,"A","B","A","B","NA","A","B","A","B"
11,136,"A","B","A","B","NA","A","B","A","B"
11,137,"A","B","A","B","NA","A","B","A","B"
11,138,"A","B","A","B","NA","A","B","A","B"
11,139,"A","B","A","B","NA","A","B","A","B"
11,140,"A","B","A","B","NA","A","B","A","B"
11,141,"A","B","A","B","NA","A","B","A","B"
11,142,"A","B","A","B","NA","A","B","A","B"
11,143,"A","B","A","B","NA","A","B","A","B"
11,144,"A","B","A","B","NA","A","B","A","B"
11,145,"A","B","A","B","NA","A","B","A","B"
11,146,"A","B","A","B","NA","A","B","A","B"
11,147,"A","B","A","B","NA","A","B","A","B"
11,148,"A","B","A","B","NA","A","B","A","B"
11,149,"A","B","A","B","NA","A","B","A","B"
11,150,"A","B","A","B","NA","A","B","A","B"
11,151,"A","B","A","B","NA","A","B","A","B"
11,152,"A","B","A","B","NA","A","B","A","B"
11,153,"A","B","A","B","NA","A","B","A","B"
11,154,"A","B","A","B","NA","A","B","A","B"
11,155,"A","B","A","B","NA","A","B","A","B"
11,156,"A","B","A","B","NA","A","B","A","B"
11,157,"A","B","A","B","NA","A","B","A","B"
11,158,"A","B","A","B","NA","A","B","A","B"
11,159,"A","B","A","B","NA","A","B","A","B"
11,160,"A","B","A","B","NA","A","B","A","B"
11,161,"A","B","A","B","NA","A","B","A","B"
11,162,"A","B","A","B","NA","A","B","A","B"
11,163,"A","B","A","B","NA","A","B","A","B"
11,164,"A","B","A","B","NA","A","B","A","B"
11,165,"A","B","A","B","NA","A","B","A","B"
11,166,"A","B","A","B","NA","A","B","A","B"
11,167,"A","B","A","B","NA","A","B","A","B"
11,168,"A","B","A","B","NA","A","B","A","B"
11,169,"A","B","A","B","NA","A","B","A","B"
11,170,"A","B","A","B","NA","A","B","A","B"
11,171,"A","B","A","B","NA","A","B","A","B"
11,172,"A","B","A","B","NA","A","B","A","B"
11,173,"A","B","A","B","NA","A","B","A","B"
11,174,"A","B","A","B","NA","A","B","A","B"
11,175,"A","B","A","B","NA","A","B","A","B"
11,176,"A","B","A","B","NA","A","B","A","B"
11,177,"A","B","A","B","NA","A","B","A","B"
11,178,"A","B","A","B","NA","A","B","A","B"
11,179,"A","B","A","B","NA","A","B","A","B"
11,180,"A","B","A","B","NA","A","B","A","B"
11,181,"A","B","A","B","NA","A","B","A","B"
11,182,"A","B","A","B","NA","A","B","A","B"
11,183,"A","B","A","B","NA","A","B","A","B"
11,184,"A","B","A","B","NA","A","B","A","B"
11,185,"A","B","A","B","NA","A","B","A","B"
11,186,"A","B","A","B","NA","A","B","A","B"
11,187,"A","B","A","B","NA","A","B","A","B"
11,188,"A","B","A","B","NA","A","B","A","B"
11,189,"A","B","A","B","NA","A","B","A","B"
11,190,"A","B","A","B","NA","A","B","A","B"
11,191,"A","B","A","B","NA","A","B","A","B"
11,192,"A","B","A","B","NA","A","B","A","B"
11,193,"A","B","A","B","NA","A","B","A","B"
11,194,"A","B","A","B","NA","A","B","A","B"
11,195,"A","B","A","B","NA","A","B","A","B"
11,196,"A","B","A","B","NA","A","B","A","B"
11,197,"A","B","A","B","NA","A","B","A","B"
11,198,"A","B","A","B","NA","A","B","A","B"
11,199,"A","B","A","B","NA","A","B","A","B"
11,200,"A","B","A","B","NA","A","B","A","B"
11,201,"A","B","A","B","NA","A","B","A","B"
11,202,"A","B","A","B","NA","A","B","A","B"
11,203,"A","B","A","B","NA","A","B","A","B"
11,204,"A","B","A","B","NA","A","B","A","B"
11,205,"A","B","A","B","NA","A","B","A","B"
11,206,"A","B","A","B","NA","A","B","A","B"
11,207,"A","B","A","B","NA","A","B","A","B"
11,208,"A","B","A","B","NA","A","B","A","B"
11,209,"A","B","A","B","NA","A","B","A","B"
11,210,"A","B","A","B","NA","A","B","A","B"
