"chr","start","end","gc","map"
"3",163000001,163500000,0.343334,0.990762
"3",163500001,164000000,0.35294,0.996394
"3",164000001,164500000,0.346216,0.989686
"3",164500001,165000000,0.341256,0.998652
"3",165000001,165500000,0.351446,0.991014
"3",165500001,166000000,0.344572,0.989511
"3",166000001,166500000,0.346418,0.99623
"3",166500001,167000000,0.36369,0.993826
"3",167000001,167500000,0.362258,0.995949
"3",167500001,168000000,0.37175,0.995155
"3",168000001,168500000,0.360216,0.987749
"3",168500001,169000000,0.36011,0.999657
"3",169000001,169500000,0.385414,0.989786
"3",169500001,170000000,0.402888,0.999291
"3",170000001,170500000,0.41739,0.995271
"3",170500001,171000000,0.393428,0.991409
"3",171000001,171500000,0.394808,0.992512
"3",171500001,172000000,0.39784,0.998996
"3",172000001,172500000,0.403674,0.998619
"3",172500001,173000000,0.37103,0.999217
"3",173000001,173500000,0.356472,0.997251
"3",173500001,174000000,0.3541,0.994486
"3",174000001,174500000,0.357812,0.996793
"3",174500001,175000000,0.352198,0.995516
"3",175000001,175500000,0.350076,0.992061
"3",175500001,176000000,0.356774,0.990027
"3",176000001,176500000,0.366876,0.995234
"3",176500001,177000000,0.39922,0.994135
"3",177000001,177500000,0.410044,0.989923
"3",177500001,178000000,0.36661,0.998069
"3",178000001,178500000,0.37795,0.998074
"3",178500001,179000000,0.385134,0.983124
"3",179000001,179500000,0.409868,0.997936
"3",179500001,180000000,0.378746,0.997403
"3",180000001,180500000,0.371218,0.990676
"3",180500001,181000000,0.380094,0.996414
"3",181000001,181500000,0.375962,0.996915
"3",181500001,182000000,0.393614,0.999652
"3",182000001,182500000,0.384878,0.994289
"3",182500001,183000000,0.40635,0.99149
"3",183000001,183500000,0.428276,0.995483
"3",183500001,184000000,0.46806,0.999362
"3",184000001,184500000,0.49706,0.999466
"3",184500001,185000000,0.401006,0.997162
"3",185000001,185500000,0.420662,0.989607
"3",185500001,186000000,0.436194,0.99882
"3",186000001,186500000,0.429828,0.997523
"3",186500001,187000000,0.436124,0.993001
"3",187000001,187500000,0.40996,0.988351
"3",187500001,188000000,0.420022,0.990624
"3",188000001,188500000,0.384188,0.994122
"3",188500001,189000000,0.39573,0.991759
"3",189000001,189500000,0.372198,0.997338
"3",189500001,190000000,0.381664,0.998101
"3",190000001,190500000,0.370074,0.997175
"3",190500001,191000000,0.3667,0.994955
"3",191000001,191500000,0.372048,0.996274
"3",191500001,192000000,0.36542,0.99162
"3",192000001,192500000,0.37749,0.991774
"3",192500001,193000000,0.399386,0.994013
"3",193000001,193500000,0.395636,0.99765
"3",193500001,194000000,0.4596,0.999802
"3",194500001,195000000,0.475154,0.989906
"3",195000001,195500000,0.44042,0.975196
"3",195500001,196000000,0.493872,0.984134
"3",196000001,196500000,0.445072,0.997075
"3",196500001,197000000,0.41436,0.996919
"3",197000001,197500000,0.465616,0.987584
"4",500001,1000000,0.550962,0.993163
"4",1500001,2000000,0.55322,0.995599
"4",2000001,2500000,0.49926,0.997785
"4",2500001,3000000,0.48333,0.998186
"4",3000001,3500000,0.498622,0.998309
"4",3500001,4000000,0.534538,0.991244
"4",4000001,4500000,0.459338,0.991768
"4",4500001,5000000,0.455954,0.995698
"4",5000001,5500000,0.429422,0.986034
"4",5500001,6000000,0.46806,0.990128
"4",6000001,6500000,0.508552,0.999655
"4",6500001,7000000,0.488666,0.996159
"4",7000001,7500000,0.52637,0.996955
"4",7500001,8000000,0.506196,0.997838
"4",8000001,8500000,0.53487,0.999387
"4",9500001,10000000,0.45691,0.994725
"4",10000001,10500000,0.450366,0.998191
"4",10500001,11000000,0.403498,0.990894
"4",11000001,11500000,0.400632,0.978707
"4",11500001,12000000,0.379006,0.992166
"4",12000001,12500000,0.368066,0.99072
"4",12500001,13000000,0.377828,0.990164
"4",13000001,13500000,0.39015,0.995924
"4",13500001,14000000,0.406264,0.994445
"4",14000001,14500000,0.38591,0.987463
"4",14500001,15000000,0.391774,0.984842
"4",15000001,15500000,0.393946,0.989664
"4",15500001,16000000,0.410878,0.988565
"4",16000001,16500000,0.409082,0.995901
"4",16500001,17000000,0.402726,0.989049
"4",17000001,17500000,0.408952,0.999026
"4",17500001,18000000,0.40683,0.995629
"4",18000001,18500000,0.383166,0.994169
"4",18500001,19000000,0.370052,0.995842
"4",19000001,19500000,0.361182,0.983625
"4",19500001,20000000,0.366992,0.991996
"4",20000001,20500000,0.36215,0.999274
"4",20500001,21000000,0.380636,0.994072
"4",21000001,21500000,0.377136,0.98456
"4",21500001,22000000,0.374996,0.997518
"4",22000001,22500000,0.38209,0.990485
"4",22500001,23000000,0.38878,0.996679
"4",23000001,23500000,0.365678,0.998331
"4",23500001,24000000,0.38113,0.986655
"4",24000001,24500000,0.411468,0.999216
"4",24500001,25000000,0.42211,0.997048
"4",25000001,25500000,0.416972,0.999448
"4",25500001,26000000,0.44769,0.999148
"4",26000001,26500000,0.423144,0.997364
"4",26500001,27000000,0.382108,0.988062
"4",27000001,27500000,0.395502,0.986814
"4",27500001,28000000,0.35416,0.999666
"4",28000001,28500000,0.356796,0.999382
"4",28500001,29000000,0.353624,0.998415
"4",29000001,29500000,0.343182,0.998339
"4",29500001,30000000,0.34379,0.997344
"4",30000001,30500000,0.34789,0.998884
"4",30500001,31000000,0.36055,0.99781
"4",31000001,31500000,0.355702,0.998799
"4",32000001,32500000,0.349374,0.994332
"4",33000001,33500000,0.348584,0.998779
"4",33500001,34000000,0.348582,0.999016
"4",34000001,34500000,0.343746,0.998883
"4",34500001,35000000,0.341622,0.996604
"4",35000001,35500000,0.34873,0.99781
"4",35500001,36000000,0.350624,0.995248
"4",36000001,36500000,0.36277,0.997888
"4",36500001,37000000,0.366358,0.996745
"4",37000001,37500000,0.383162,0.993503
"4",37500001,38000000,0.420322,0.996586
"4",38000001,38500000,0.42243,0.997814
"4",38500001,39000000,0.419192,0.998587
"4",39000001,39500000,0.396654,0.995666
"4",39500001,40000000,0.42116,0.997402
"4",40500001,41000000,0.433386,0.997101
"4",41000001,41500000,0.411868,0.995501
"4",41500001,42000000,0.403474,0.998352
"4",42000001,42500000,0.407368,0.998979
"4",42500001,43000000,0.376872,0.997042
"4",43000001,43500000,0.36144,0.990331
"4",43500001,44000000,0.355636,0.992534
"4",44000001,44500000,0.358104,0.994923
"4",44500001,45000000,0.363582,0.995345
"4",45000001,45500000,0.351522,0.997505
"4",45500001,46000000,0.354028,0.994588
"4",46000001,46500000,0.351802,0.990561
"4",46500001,47000000,0.363708,0.993227
"4",47000001,47500000,0.367582,0.995914
"4",47500001,48000000,0.379802,0.998041
"4",48000001,48500000,0.398936,0.982141
"4",48500001,49000000,0.38648,0.992392
"4",53000001,53500000,0.400982,0.982208
"4",53500001,54000000,0.413944,0.989072
"4",54000001,54500000,0.394024,0.983683
"4",54500001,55000000,0.4075,0.989174
"4",55000001,55500000,0.42156,0.995256
"4",55500001,56000000,0.40222,0.992349
"4",56000001,56500000,0.393042,0.990602
"4",56500001,57000000,0.390462,0.995951
"4",57000001,57500000,0.405308,0.993512
"4",57500001,58000000,0.43537,0.99839
"4",58000001,58500000,0.399532,0.986986
"4",58500001,59000000,0.364882,0.987736
"4",59000001,59500000,0.359582,0.994172
"4",60000001,60500000,0.350636,0.991291
"4",60500001,61000000,0.344926,0.994563
"4",61000001,61500000,0.349552,0.996838
"4",61500001,62000000,0.353974,0.992994
"4",62000001,62500000,0.350964,0.996034
"4",62500001,63000000,0.35567,0.982928
"4",63000001,63500000,0.361468,0.994072
"4",63500001,64000000,0.34544,0.990018
"4",64000001,64500000,0.347684,0.991003
"4",64500001,65000000,0.336274,0.99617
"4",65000001,65500000,0.345196,0.997749
"4",65500001,66000000,0.35017,0.985484
"4",66000001,66500000,0.339924,0.987812
"4",66500001,67000000,0.349136,0.993264
"4",67000001,67500000,0.347246,0.996857
"4",67500001,68000000,0.357736,0.994206
"4",68000001,68500000,0.37845,0.99342
"4",68500001,69000000,0.368058,0.988493
"4",69000001,69500000,0.374496,0.983779
"4",69500001,70000000,0.356508,0.996413
"4",70000001,70500000,0.353054,0.990302
"4",70500001,71000000,0.3537,0.992562
"4",71000001,71500000,0.364108,0.987096
"4",71500001,72000000,0.403552,0.986326
"4",72000001,72500000,0.376284,0.995446
"4",72500001,73000000,0.368054,0.995421
"4",73000001,73500000,0.3627,0.990967
"4",73500001,74000000,0.382612,0.99758
"4",74000001,74500000,0.371502,0.995211
"4",74500001,75000000,0.376212,0.996004
"4",75500001,76000000,0.386874,0.987989
"4",76000001,76500000,0.391138,0.980231
"4",76500001,77000000,0.406646,0.998414
"4",77000001,77500000,0.402972,0.999566
"4",77500001,78000000,0.412616,0.995825
"4",78000001,78500000,0.422742,0.99531
"4",78500001,79000000,0.385064,0.998077
"4",79000001,79500000,0.39937,0.976153
"4",79500001,80000000,0.376364,0.996335
"4",80000001,80500000,0.364664,0.990931
"4",80500001,81000000,0.35569,0.968297
"4",81000001,81500000,0.3742,0.996847
"4",81500001,82000000,0.356878,0.991291
"4",82000001,82500000,0.384728,0.99447
"4",82500001,83000000,0.39144,0.992795
"4",83000001,83500000,0.406786,0.994038
"4",83500001,84000000,0.413524,0.999739
"4",84000001,84500000,0.415544,0.996034
"4",84500001,85000000,0.3809,0.990766
"4",85000001,85500000,0.38499,0.989298
"4",85500001,86000000,0.37607,0.996555
"4",86000001,86500000,0.373314,0.997203
"4",86500001,87000000,0.367568,0.986699
"4",87000001,87500000,0.373852,0.988092
"4",87500001,88000000,0.392082,0.991136
"4",88000001,88500000,0.39599,0.982883
"4",88500001,89000000,0.390664,0.989495
"4",89000001,89500000,0.407734,0.995544
"4",89500001,90000000,0.383828,0.995476
"4",90000001,90500000,0.381482,0.996008
"4",90500001,91000000,0.36055,0.998066
"4",91000001,91500000,0.356316,0.992207
"4",91500001,92000000,0.347766,0.986966
"4",92000001,92500000,0.352362,0.991314
"4",92500001,93000000,0.357018,0.985119
"4",93000001,93500000,0.35101,0.994332
"4",93500001,94000000,0.340332,0.997795
"4",94000001,94500000,0.348798,0.998379
"4",94500001,95000000,0.367104,0.975307
"4",95000001,95500000,0.378944,0.994194
"4",95500001,96000000,0.372464,0.99233
"4",96000001,96500000,0.37331,0.992126
"4",96500001,97000000,0.362808,0.991169
"4",97000001,97500000,0.352882,0.992041
"4",97500001,98000000,0.352416,0.993113
"4",98000001,98500000,0.359062,0.995009
"4",98500001,99000000,0.35768,0.990879
"4",99000001,99500000,0.381878,0.991727
"4",99500001,100000000,0.399196,0.988536
"4",100000001,100500000,0.382656,0.991983
"4",100500001,101000000,0.38755,0.98646
"4",101000001,101500000,0.36979,0.997198
"4",101500001,102000000,0.366116,0.995963
"4",102000001,102500000,0.365386,0.994322
"4",102500001,103000000,0.359642,0.994364
"4",103000001,103500000,0.382406,0.989072
"4",103500001,104000000,0.384686,0.98969
"4",104000001,104500000,0.37133,0.993432
"4",104500001,105000000,0.355404,0.987268
"4",105000001,105500000,0.35065,0.994761
"4",105500001,106000000,0.366166,0.985782
"4",106000001,106500000,0.371474,0.992986
"4",106500001,107000000,0.370218,0.996988
"4",107000001,107500000,0.36418,0.984253
"4",107500001,108000000,0.35914,0.989333
"4",108000001,108500000,0.366496,0.984615
"4",108500001,109000000,0.396238,0.996448
"4",109000001,109500000,0.400186,0.996141
"4",109500001,110000000,0.388418,0.998987
"4",110000001,110500000,0.382728,0.997356
"4",110500001,111000000,0.397238,0.995685
"4",111000001,111500000,0.396932,0.99259
"4",111500001,112000000,0.372792,0.988675
"4",112000001,112500000,0.355106,0.981256
"4",112500001,113000000,0.360106,0.988889
"4",113000001,113500000,0.393854,0.98933
"4",113500001,114000000,0.39178,0.997588
"4",114000001,114500000,0.367522,0.992761
"4",114500001,115000000,0.365892,0.99372
"4",115000001,115500000,0.361362,0.996686
"4",115500001,116000000,0.354088,0.996513
"4",116000001,116500000,0.341138,0.996243
"4",116500001,117000000,0.342812,0.998077
"4",117000001,117500000,0.344856,0.992478
"4",117500001,118000000,0.341138,0.994875
"4",118000001,118500000,0.343854,0.997762
"4",118500001,119000000,0.36094,0.992115
"4",119000001,119500000,0.37625,0.987184
"4",119500001,120000000,0.394594,0.971496
"4",120000001,120500000,0.381666,0.968735
"4",120500001,121000000,0.368528,0.987785
"4",121000001,121500000,0.360738,0.992916
"4",121500001,122000000,0.37535,0.991254
"4",122000001,122500000,0.377932,0.997283
"4",122500001,123000000,0.383068,0.999144
"4",123000001,123500000,0.366474,0.989169
"4",123500001,124000000,0.389226,0.985659
"4",124000001,124500000,0.387082,0.997675
"4",124500001,125000000,0.371552,0.994467
"4",125000001,125500000,0.35909,0.989067
"4",125500001,126000000,0.358206,0.997217
"4",126000001,126500000,0.35249,0.996768
"4",126500001,127000000,0.35352,0.995629
"4",127000001,127500000,0.3482,0.997007
"4",127500001,128000000,0.35911,0.983424
"4",128000001,128500000,0.373084,0.994644
"4",128500001,129000000,0.386266,0.987098
"4",129000001,129500000,0.397846,0.990252
"4",129500001,130000000,0.396596,0.99458
"4",130000001,130500000,0.371186,0.993793
"4",130500001,131000000,0.357172,0.985384
"4",131000001,131500000,0.347566,0.99881
"4",131500001,132000000,0.344516,0.996781
"4",132000001,132500000,0.343934,0.99325
"4",132500001,133000000,0.367078,0.939734
"4",133000001,133500000,0.346496,0.996268
"4",133500001,134000000,0.345342,0.988016
"4",134000001,134500000,0.34467,0.998118
"4",134500001,135000000,0.349076,0.995037
"4",135000001,135500000,0.342642,0.996158
"4",135500001,136000000,0.345346,0.995727
"4",136000001,136500000,0.343998,0.98662
"4",136500001,137000000,0.338206,0.998863
"4",137000001,137500000,0.344188,0.986911
"4",137500001,138000000,0.355386,0.999215
"4",138000001,138500000,0.351792,0.994971
"4",138500001,139000000,0.355902,0.994951
"4",139000001,139500000,0.37181,0.990789
"4",139500001,140000000,0.411044,0.995372
"4",140000001,140500000,0.40939,0.996209
"4",140500001,141000000,0.419486,0.997108
"4",141000001,141500000,0.396912,0.988457
"4",141500001,142000000,0.397802,0.991722
"4",142000001,142500000,0.379762,0.993206
"4",142500001,143000000,0.367934,0.993627
"4",143000001,143500000,0.364118,0.993971
"4",143500001,144000000,0.37024,0.992665
"4",144000001,144500000,0.38423,0.988196
"4",144500001,145000000,0.381732,0.969142
"4",145000001,145500000,0.370656,0.989944
"4",145500001,146000000,0.374594,0.991956
"4",146000001,146500000,0.389066,0.992848
"4",146500001,147000000,0.404096,0.996268
"4",147000001,147500000,0.385982,0.990956
"4",147500001,148000000,0.37608,0.989316
"4",148000001,148500000,0.382566,0.991633
"4",148500001,149000000,0.408372,0.99782
"4",149000001,149500000,0.382438,0.9955
"4",149500001,150000000,0.376598,0.995034
"4",150000001,150500000,0.362162,0.995195
"4",150500001,151000000,0.367452,0.984936
"4",151000001,151500000,0.375034,0.996047
"4",151500001,152000000,0.375842,0.995247
"4",152000001,152500000,0.404184,0.99257
"4",152500001,153000000,0.423014,0.999443
"4",153000001,153500000,0.393218,0.998965
"4",153500001,154000000,0.41436,0.994743
"4",154000001,154500000,0.423096,0.998963
"4",154500001,155000000,0.405198,0.998257
"4",155000001,155500000,0.381454,0.996992
"4",155500001,156000000,0.38193,0.997977
"4",156000001,156500000,0.369846,0.994255
"4",156500001,157000000,0.369378,0.996587
"4",157000001,157500000,0.357036,0.990472
"4",157500001,158000000,0.363714,0.998548
"4",158000001,158500000,0.352766,0.993725
"4",158500001,159000000,0.356452,0.994983
"4",159000001,159500000,0.376408,0.98409
"4",159500001,160000000,0.399844,0.996609
"4",160000001,160500000,0.389116,0.998284
"4",160500001,161000000,0.371046,0.991396
"4",161000001,161500000,0.35633,0.989254
"4",161500001,162000000,0.34117,0.993321
"4",162000001,162500000,0.347626,0.996512
"4",162500001,163000000,0.33835,0.991851
"4",163000001,163500000,0.346202,0.997699
"4",163500001,164000000,0.364112,0.997084
"4",164000001,164500000,0.376964,0.993079
"4",164500001,165000000,0.357212,0.991339
"4",165000001,165500000,0.358966,0.974419
"4",165500001,166000000,0.402708,0.995941
"4",166000001,166500000,0.393706,0.993006
"4",166500001,167000000,0.3635,0.997118
"4",167000001,167500000,0.354206,0.979301
"4",167500001,168000000,0.348256,0.983948
"4",168000001,168500000,0.353342,0.991093
"4",168500001,169000000,0.359816,0.995865
"4",169000001,169500000,0.373058,0.994267
"4",169500001,170000000,0.405576,0.998222
"4",170000001,170500000,0.390354,0.989185
"4",170500001,171000000,0.401,0.996212
"4",171000001,171500000,0.379744,0.986608
"4",171500001,172000000,0.351564,0.993615
"4",172000001,172500000,0.345716,0.998789
"4",172500001,173000000,0.35732,0.997223
"4",173000001,173500000,0.356976,0.99677
"4",173500001,174000000,0.381278,0.99886
"4",174000001,174500000,0.39903,0.999166
"4",174500001,175000000,0.371574,0.993547
"4",175000001,175500000,0.367004,0.998188
"4",175500001,176000000,0.359594,0.989171
"4",176000001,176500000,0.361288,0.99324
"4",176500001,177000000,0.358862,0.998359
"4",177000001,177500000,0.368408,0.997948
"4",177500001,178000000,0.366316,0.994385
"4",178000001,178500000,0.381382,0.998625
"4",178500001,179000000,0.357814,0.990037
"4",179000001,179500000,0.351362,0.998928
"4",179500001,180000000,0.35116,0.995578
"4",180000001,180500000,0.356162,0.997843
"4",180500001,181000000,0.357502,0.995705
"4",181000001,181500000,0.358384,0.995943
"4",181500001,182000000,0.367968,0.994325
"4",182000001,182500000,0.378092,0.989499
"4",182500001,183000000,0.387886,0.995358
"4",183000001,183500000,0.390142,0.996702
"4",183500001,184000000,0.420416,0.992746
"4",184000001,184500000,0.425144,0.996165
"4",184500001,185000000,0.42539,0.996498
"4",185000001,185500000,0.436754,0.993235
"4",185500001,186000000,0.440276,0.997919
"4",186000001,186500000,0.41044,0.997926
"4",186500001,187000000,0.408028,0.998847
"4",187000001,187500000,0.423354,0.990812
"4",187500001,188000000,0.408872,0.986935
"4",188000001,188500000,0.38812,0.998392
"4",188500001,189000000,0.395414,0.994444
"4",189000001,189500000,0.41597,0.98673
"4",189500001,190000000,0.38073,0.999026
"4",190000001,190500000,0.397112,0.982599
"4",190500001,191000000,0.42964,0.912554
"5",500001,1000000,0.52748,0.944236
"5",1000001,1500000,0.566016,0.994171
"5",1500001,2000000,0.506938,0.986417
"5",2000001,2500000,0.458142,0.999115
"5",2500001,3000000,0.44485,0.999485
"5",3000001,3500000,0.44695,0.993749
"5",3500001,4000000,0.43404,0.997152
"5",4000001,4500000,0.403354,0.995307
"5",4500001,5000000,0.396428,0.991113
